age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
56,0.333333333,2749,17,10,38,0,172,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
51,0.666666667,209,17,10,130,0,111,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.783901544
50,0.333333333,246,17,10,270,0,123,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.783901544
26,0.666666667,172,4,10,21,0,140,1.098612289,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1.049655444
34,0.666666667,1770,6,10,26,0,101,1.871802177,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1.646733697
38,0.666666667,494,17,10,146,0,104,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.783901544
52,0.666666667,1701,17,10,381,0,117,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.783901544
35,0.666666667,1718,17,10,74,0,167,2.197224577,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1.925221415
42,0.666666667,35,17,10,38,0,115,1.252762968,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1.160020917
30,0.333333333,873,12,10,119,0,167,0.916290732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.925580779
48,0.333333333,295,17,10,123,0,164,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.783901544
49,0.666666667,64,17,10,208,0,159,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.618782765
33,0.666666667,882,21,9,39,0,151,0.916290732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.925580779
36,0.666666667,2415,22,9,73,0,86,1.098612289,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.049655444
44,0.333333333,1324,25,9,119,0,89,0.693147181,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.783901544
46,0.333333333,2466,1,3,216,1.098612289,370,0.405465108,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.925580779
54,0.333333333,2102,5,3,547,0,626,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.783901544
24,0.333333333,4126,5,3,907,1.386294361,185,1.504077397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.580352332
29,0.333333333,560,5,3,459,0,307,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.618782765
27,0.666666667,13107,6,3,661,0,314,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.783901544
33,0.666666667,562,6,3,196,0,363,0.405465108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.618782765
57,0.333333333,230,6,3,177,0.693147181,210,0.916290732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.049655444
27,0.666666667,-67,6,3,604,1.098612289,236,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1.049655444
49,0.333333333,197,13,3,223,0,182,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.783901544
36,0.666666667,436,13,3,567,0,595,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.783901544
40,0.666666667,11766,13,3,218,0.693147181,242,1.704748092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.580352332
38,0.666666667,413,13,3,240,0,179,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.783901544
59,0.333333333,1,15,3,159,0.693147181,378,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.049655444
39,0.333333333,1672,20,3,462,0,648,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.618782765
30,0.333333333,2046,21,3,595,1.098612289,254,0.405465108,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.925580779
42,0.333333333,1216,23,3,296,0,521,0.405465108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.618782765
26,0.666666667,222,26,3,192,0,334,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.618782765
45,0.333333333,0,26,3,1472,0,192,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.049655444
63,0,115,27,3,325,0,180,1.504077397,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.349803253
54,0.333333333,140,27,3,473,0.693147181,182,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.925580779
63,0,12067,29,3,660,0,191,0.405465108,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.618782765
30,0.666666667,102,5,3,470,1.945910149,426,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1.509249185
34,0.666666667,3696,8,3,758,0.693147181,160,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.259407511
24,0.666666667,736,15,3,442,0.693147181,246,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.925580779
36,0.666666667,-115,16,3,297,1.386294361,182,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1.160020917
41,0.666666667,5037,23,3,252,2.197224577,185,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.767580614
37,0.333333333,2722,27,3,426,0.693147181,179,0.916290732,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1.049655444
26,0.666666667,1438,27,3,321,0,449,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.618782765
69,0.333333333,0,28,3,184,0.693147181,126,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.925580779
41,0.666666667,0,29,3,395,1.098612289,426,0.405465108,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.925580779
30,0.666666667,4328,30,3,262,1.098612289,189,1.871802177,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.767580614
26,0.666666667,3,1,3,149,0,350,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0.618782765
50,0.333333333,0,1,3,280,0,184,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.925580779
84,0.333333333,81204,1,3,390,0,94,0.916290732,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.925580779
47,0.333333333,70,5,3,144,1.386294361,374,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.160020917
32,0.333333333,1088,6,3,317,0,363,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.783901544
33,0.666666667,718,6,3,122,0,98,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.783901544
26,0.666666667,1646,12,3,524,1.386294361,206,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.432700734
62,0.666666667,6,13,3,103,0,182,0.916290732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.925580779
25,0.333333333,1857,13,3,295,1.386294361,187,1.386294361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.509249185
32,0.666666667,2016,13,3,232,0,348,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.618782765
35,0.666666667,670,13,3,278,1.386294361,182,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1.160020917
23,0.333333333,107,13,3,256,1.609437912,181,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.259407511
44,0,2557,14,3,250,0,181,1.609437912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.432700734
35,0.666666667,2646,14,3,133,2.079441542,183,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.509249185
75,0.333333333,3771,15,3,185,0,181,0.693147181,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.783901544
51,0.666666667,469,15,3,200,0,181,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
36,0,1177,15,3,330,0,311,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.049655444
22,0.333333333,129,15,3,218,0.693147181,181,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
22,0,3472,19,3,529,0,181,1.098612289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.049655444
30,0.666666667,7529,20,3,175,1.791759469,183,0.405465108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.259407511
55,0.333333333,309,20,3,167,0,181,0.916290732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.925580779
38,0.333333333,0,20,3,162,0,181,1.252762968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1.160020917
38,0.333333333,1711,20,3,379,1.098612289,202,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.925580779
52,0.333333333,371,21,3,224,0.693147181,182,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0.783901544
62,0.666666667,997,22,3,554,0,304,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
40,0.666666667,206,23,3,499,1.791759469,185,1.098612289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.509249185
43,0.333333333,11115,23,3,291,0,182,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.925580779
73,0,796,23,3,888,0,182,0.916290732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.925580779
77,0.333333333,1780,23,3,361,0.693147181,182,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.259407511
46,0,429,26,3,465,0.693147181,369,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.925580779
35,0.333333333,2779,26,3,182,0.693147181,186,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.925580779
29,0.666666667,1445,26,3,328,0.693147181,143,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.925580779
30,0.666666667,655,26,3,212,0,202,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
76,0.333333333,4984,28,3,403,0,182,0.405465108,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.618782765
30,0.666666667,697,28,3,545,0.693147181,181,1.609437912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.509249185
64,0.333333333,4787,28,3,392,0,182,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.618782765
55,0.333333333,962,28,3,623,0,181,0.916290732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.925580779
41,0.666666667,0,29,3,882,0,181,0.916290732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.925580779
37,0.333333333,565,29,3,449,0,398,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.618782765
19,0.333333333,329,30,3,169,0,190,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
61,0.333333333,4243,30,3,315,0,182,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.783901544
37,0.333333333,4017,30,3,665,0.693147181,196,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
54,0.666666667,395,30,3,183,0,183,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
86,0,5236,1,3,558,0.693147181,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.618782765
45,0.333333333,1348,1,3,358,0.693147181,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0.618782765
60,0,7929,1,3,111,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.420900916
53,0.333333333,459,5,3,558,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
54,0.666666667,118,5,3,280,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
34,0.333333333,800,5,3,144,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
19,0.333333333,394,5,3,327,1.098612289,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.783901544
39,0.666666667,224,5,3,208,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.420900916
53,0.666666667,9001,5,3,170,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
50,0,82,5,3,456,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.420900916
55,0.666666667,3848,8,3,222,0.693147181,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.618782765
78,0,1389,8,3,335,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.420900916
43,0.333333333,4389,8,3,618,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.420900916
36,0.666666667,579,12,3,481,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.420900916
36,0.333333333,12264,12,3,158,0.693147181,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
35,0.333333333,2201,12,3,350,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.420900916
31,0.333333333,1229,12,3,176,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
25,0,129,12,3,176,1.098612289,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.783901544
30,0.666666667,3779,13,3,1093,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
45,0,116,13,3,122,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.420900916
36,0.333333333,62,13,3,398,0.693147181,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
38,0.333333333,497,14,3,173,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0.420900916
26,0.666666667,1066,15,3,200,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
30,0.666666667,232,15,3,141,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
39,0.333333333,603,15,3,214,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0.420900916
22,0.666666667,104,16,3,330,1.098612289,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.783901544
34,0.666666667,589,19,3,125,0.693147181,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.618782765
27,0.333333333,453,19,3,142,0.693147181,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
57,0.666666667,2845,19,3,1143,1.609437912,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1.049655444
24,0.333333333,1295,21,3,476,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
29,0.666666667,455,21,3,403,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.420900916
25,0.333333333,722,21,3,623,0.693147181,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.618782765
31,0,26965,21,3,654,0.693147181,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
58,0.333333333,496,22,3,132,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
26,0.666666667,194,22,3,407,0.693147181,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
76,0.333333333,820,23,3,263,1.386294361,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.925580779
31,0.333333333,410,23,3,342,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
31,0.666666667,3160,26,3,688,0.693147181,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.618782765
26,0.666666667,77,26,3,175,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
30,0.333333333,915,27,3,370,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0.420900916
61,0.333333333,1058,27,3,159,1.098612289,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.783901544
55,0.666666667,1320,28,3,387,0.693147181,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.618782765
32,0.666666667,284,29,3,717,1.098612289,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.783901544
39,0.666666667,5047,29,3,218,1.386294361,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.925580779
29,0.666666667,2955,29,3,226,0.693147181,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
59,0.666666667,1,29,3,210,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.420900916
45,0.333333333,3006,29,3,388,0.693147181,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.618782765
32,0.666666667,388,29,3,250,1.098612289,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.783901544
33,0.666666667,952,29,3,1241,1.609437912,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1.049655444
25,0.333333333,108,29,3,305,1.098612289,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.783901544
40,0.666666667,72,30,3,463,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
49,0.333333333,0,30,3,551,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
34,0.333333333,369,2,7,868,1.098612289,342,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.259407511
53,0.333333333,2398,2,7,317,0,180,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.783901544
34,0.333333333,0,3,7,261,0,470,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.783901544
48,0,46,3,7,113,0.693147181,180,0.405465108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.783901544
60,0.333333333,0,3,7,676,0.693147181,181,1.252762968,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.259407511
30,0.666666667,1788,4,7,288,0,181,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.783901544
38,0.666666667,238,4,7,139,0,92,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.925580779
30,0.333333333,3528,4,7,250,0,92,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.783901544
33,0.333333333,180,4,7,561,0,435,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.925580779
56,0.666666667,2037,5,7,318,0,91,1.386294361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.259407511
33,0.333333333,2979,5,7,326,0.693147181,437,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.783901544
34,0.333333333,661,5,7,245,0.693147181,183,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.646733697
34,0.666666667,417,5,7,270,0,174,2.140066163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.875385493
37,0.333333333,565,6,7,174,0,93,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.925580779
57,0.333333333,2038,9,7,628,0,182,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.783901544
33,0.666666667,1514,10,7,447,0,728,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.783901544
30,0.666666667,2325,10,7,263,0,127,1.504077397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.349803253
38,0.333333333,2543,10,7,223,0,414,1.098612289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.049655444
29,0.333333333,464,10,7,317,0.693147181,518,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.783901544
62,0.333333333,272,11,7,146,0,286,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.783901544
77,0,2590,12,7,345,0,178,2.397895273,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.102913898
34,0.333333333,320,12,7,352,0,828,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.783901544
36,0.666666667,364,31,7,185,0,123,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.618782765
61,0,211,31,7,443,0.693147181,186,0.916290732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.049655444
34,0.666666667,275,2,7,196,0.693147181,455,2.525728644,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2.253744928
43,0,2952,3,7,417,0.693147181,95,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.783901544
32,0.666666667,1812,4,7,296,0,182,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.049655444
36,0.666666667,1133,4,7,293,0,181,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.783901544
53,0.666666667,3591,5,7,306,0.693147181,181,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.925580779
45,0.333333333,476,6,7,356,0,364,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.618782765
31,0.333333333,228,6,7,744,0,88,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.049655444
31,0.333333333,0,10,7,97,0,782,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.618782765
22,0.333333333,2138,10,7,164,0,109,0.693147181,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.783901544
70,0,324,11,7,632,0,308,1.386294361,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.259407511
42,0.333333333,2129,13,7,633,0,182,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.783901544
35,0.666666667,2885,13,7,199,1.098612289,43,1.609437912,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.580352332
60,0.666666667,4256,16,7,239,1.098612289,761,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.925580779
52,0.666666667,4012,31,7,634,1.098612289,92,1.252762968,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.349803253
60,0.666666667,474,31,7,415,1.609437912,186,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.349803253
